StichtagDatJahr,QuarSort,QuarCd,QuarLang,KreisSort,WegOrtSort,WegOrtLang,WegBezirkSort,WegBezirkLang,WegKtSort,WegKtLang,WegLandSort,WegLandLang,WegRegionSort,WegRegionLang,WegKontinentSort,WegKontinentLang,AnzWezuWir
2014,34,034,"Sihlfeld",3,5225,"Sorengo",2105,"Distretto di Lugano",21,"Ticino",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,92,092,"Altstetten",9,5129,"Sonogno",2104,"Distretto di Locarno",21,"Ticino",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,101,101,"Höngg",10,2534,"Zuchwil",1106,"Bezirk Wasseramt",11,"Solothurn",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,91,091,"Albisrieden",9,69,"Wallisellen",103,"Bezirk Bülach",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",7
2014,31,031,"Alt-Wiedikon",3,4147,"Zetzwil",1905,"Bezirk Kulm",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,42,042,"Langstrasse",4,3379,"Wattwil",1727,"Wahlkreis Toggenburg",17,"St. Gallen",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,101,101,"Höngg",10,2601,"Solothurn",1109,"Bezirk Solothurn",11,"Solothurn",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",5
2014,41,041,"Werd",4,161,"Zollikon",107,"Bezirk Meilen",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,31,031,"Alt-Wiedikon",3,161,"Zollikon",107,"Bezirk Meilen",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",16
2014,23,023,"Leimbach",2,161,"Zollikon",107,"Bezirk Meilen",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,63,063,"Oberstrass",6,2601,"Solothurn",1109,"Bezirk Solothurn",11,"Solothurn",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,61,061,"Unterstrass",6,2601,"Solothurn",1109,"Bezirk Solothurn",11,"Solothurn",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,51,051,"Gewerbeschule",5,2601,"Solothurn",1109,"Bezirk Solothurn",11,"Solothurn",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,74,074,"Witikon",7,6265,"Savièse",2312,"District de Sion",23,"Valais / Wallis",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,34,034,"Sihlfeld",3,2601,"Solothurn",1109,"Bezirk Solothurn",11,"Solothurn",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,31,031,"Alt-Wiedikon",3,6265,"Savièse",2312,"District de Sion",23,"Valais / Wallis",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,12,012,"Hochschulen",1,161,"Zollikon",107,"Bezirk Meilen",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,33,033,"Friesenberg",3,2601,"Solothurn",1109,"Bezirk Solothurn",11,"Solothurn",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,31,031,"Alt-Wiedikon",3,2601,"Solothurn",1109,"Bezirk Solothurn",11,"Solothurn",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,42,042,"Langstrasse",4,2099,"Siviriez",1002,"District de la Glâne",10,"Fribourg / Freiburg",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,101,101,"Höngg",10,2861,"Sissach",1304,"Bezirk Sissach",13,"Basel-Landschaft",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,41,041,"Werd",4,121,"Wetzikon (ZH)",105,"Bezirk Hinwil",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,123,123,"Hirzenbach",12,361,"Zollikofen",246,"Verwaltungskreis Bern-Mittelland",2,"Bern / Berne",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,122,122,"Schwamendingen-Mitte",12,161,"Zollikon",107,"Bezirk Meilen",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",4
2014,72,072,"Hottingen",7,4761,"Sirnach",2014,"Bezirk Münchwilen",20,"Thurgau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,91,091,"Albisrieden",9,97,"Rümlang",104,"Bezirk Dielsdorf",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",7
2014,61,061,"Unterstrass",6,361,"Zollikofen",246,"Verwaltungskreis Bern-Mittelland",2,"Bern / Berne",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,102,102,"Wipkingen",10,1407,"Sarnen",600,"Kanton Obwalden",6,"Obwalden",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,121,121,"Saatlen",12,4289,"Zofingen",1910,"Bezirk Zofingen",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,102,102,"Wipkingen",10,4289,"Zofingen",1910,"Bezirk Zofingen",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",3
2014,122,122,"Schwamendingen-Mitte",12,6266,"Sion",2312,"District de Sion",23,"Valais / Wallis",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,31,031,"Alt-Wiedikon",3,4289,"Zofingen",1910,"Bezirk Zofingen",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",3
2014,102,102,"Wipkingen",10,3947,"Zizers",1826,"Bezirk Landquart",18,"Graubünden / Grigioni / Grischun",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,119,119,"Seebach",11,3276,"Wartau",1724,"Wahlkreis Werdenberg",17,"St. Gallen",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,42,042,"Langstrasse",4,1323,"Wollerau",503,"Bezirk Höfe",5,"Schwyz",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",3
2014,119,119,"Seebach",11,6300,"Zermatt",2313,"Bezirk Visp",23,"Valais / Wallis",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,61,061,"Unterstrass",6,3746,"Zernez",1825,"Bezirk Inn",18,"Graubünden / Grigioni / Grischun",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,92,092,"Altstetten",9,161,"Zollikon",107,"Bezirk Meilen",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",9
2014,123,123,"Hirzenbach",12,6300,"Zermatt",2313,"Bezirk Visp",23,"Valais / Wallis",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,121,121,"Saatlen",12,6300,"Zermatt",2313,"Bezirk Visp",23,"Valais / Wallis",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,24,024,"Enge",2,1407,"Sarnen",600,"Kanton Obwalden",6,"Obwalden",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,21,021,"Wollishofen",2,1407,"Sarnen",600,"Kanton Obwalden",6,"Obwalden",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,91,091,"Albisrieden",9,6300,"Zermatt",2313,"Bezirk Visp",23,"Valais / Wallis",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,119,119,"Seebach",11,14,"Wettswil am Albis",101,"Bezirk Affoltern",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",6
2014,74,074,"Witikon",7,6300,"Zermatt",2313,"Bezirk Visp",23,"Valais / Wallis",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,34,034,"Sihlfeld",3,161,"Zollikon",107,"Bezirk Meilen",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",13
2014,44,044,"Hard",4,6300,"Zermatt",2313,"Bezirk Visp",23,"Valais / Wallis",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,33,033,"Friesenberg",3,161,"Zollikon",107,"Bezirk Meilen",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",5
2014,41,041,"Werd",4,1216,"Silenen",400,"Kanton Uri",4,"Uri",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,33,033,"Friesenberg",3,1216,"Silenen",400,"Kanton Uri",4,"Uri",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,34,034,"Sihlfeld",3,938,"Sigriswil",247,"Verwaltungskreis Thun",2,"Bern / Berne",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",3
2014,12,012,"Hochschulen",1,69,"Wallisellen",103,"Bezirk Bülach",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,92,092,"Altstetten",9,14,"Wettswil am Albis",101,"Bezirk Affoltern",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",9
2014,102,102,"Wipkingen",10,231,"Zell (ZH)",110,"Bezirk Winterthur",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",5
2014,102,102,"Wipkingen",10,4240,"Waltenschwil",1908,"Bezirk Muri",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,82,082,"Mühlebach",8,14,"Wettswil am Albis",101,"Bezirk Affoltern",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",4
2014,23,023,"Leimbach",2,6248,"Sierre",2311,"District de Sierre",23,"Valais / Wallis",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,101,101,"Höngg",10,2953,"Siblingen",1404,"Bezirk Schleitheim",14,"Schaffhausen",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,115,115,"Oerlikon",11,1150,"Zell (LU)",315,"Wahlkreis Willisau",3,"Luzern",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,72,072,"Hottingen",7,5415,"Yvorne",2221,"District d'Aigle",22,"Vaud",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",3
2014,33,033,"Friesenberg",3,3296,"Sargans",1725,"Wahlkreis Sarganserland",17,"St. Gallen",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,115,115,"Oerlikon",11,227,"Seuzach",110,"Bezirk Winterthur",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",4
2014,63,063,"Oberstrass",6,14,"Wettswil am Albis",101,"Bezirk Affoltern",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,34,034,"Sihlfeld",3,1323,"Wollerau",503,"Bezirk Höfe",5,"Schwyz",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",3
2014,115,115,"Oerlikon",11,4048,"Würenlos",1902,"Bezirk Baden",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",8
2014,33,033,"Friesenberg",3,1323,"Wollerau",503,"Bezirk Höfe",5,"Schwyz",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",3
2014,119,119,"Seebach",11,4781,"Wängi",2014,"Bezirk Münchwilen",20,"Thurgau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",3
2014,102,102,"Wipkingen",10,3298,"Walenstadt",1725,"Wahlkreis Sarganserland",17,"St. Gallen",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,101,101,"Höngg",10,4048,"Würenlos",1902,"Bezirk Baden",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,72,072,"Hottingen",7,4781,"Wängi",2014,"Bezirk Münchwilen",20,"Thurgau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,42,042,"Langstrasse",4,4781,"Wängi",2014,"Bezirk Münchwilen",20,"Thurgau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,123,123,"Hirzenbach",12,200,"Wangen-Brüttisellen",109,"Bezirk Uster",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",6
2014,13,013,"Lindenhof",1,161,"Zollikon",107,"Bezirk Meilen",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",3
2014,61,061,"Unterstrass",6,5222,"Sessa",2105,"Distretto di Lugano",21,"Ticino",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,92,092,"Altstetten",9,360,"Wohlen bei Bern",246,"Verwaltungskreis Bern-Mittelland",2,"Bern / Berne",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,83,083,"Weinegg",8,69,"Wallisellen",103,"Bezirk Bülach",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",5
2014,115,115,"Oerlikon",11,4209,"Seon",1907,"Bezirk Lenzburg",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,92,092,"Altstetten",9,4209,"Seon",1907,"Bezirk Lenzburg",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,51,051,"Gewerbeschule",5,4209,"Seon",1907,"Bezirk Lenzburg",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,119,119,"Seebach",11,3274,"Sennwald",1724,"Wahlkreis Werdenberg",17,"St. Gallen",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,122,122,"Schwamendingen-Mitte",12,4047,"Würenlingen",1902,"Bezirk Baden",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",4
2014,101,101,"Höngg",10,3274,"Sennwald",1724,"Wahlkreis Werdenberg",17,"St. Gallen",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,42,042,"Langstrasse",4,4047,"Würenlingen",1902,"Bezirk Baden",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,72,072,"Hottingen",7,627,"Worb",246,"Verwaltungskreis Bern-Mittelland",2,"Bern / Berne",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,111,111,"Affoltern",11,361,"Zollikofen",246,"Verwaltungskreis Bern-Mittelland",2,"Bern / Berne",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,42,042,"Langstrasse",4,230,"Winterthur",110,"Bezirk Winterthur",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",28
2014,81,081,"Seefeld",8,69,"Wallisellen",103,"Bezirk Bülach",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",8
2014,21,021,"Wollishofen",2,1102,"Sempach",314,"Wahlkreis Sursee",3,"Luzern",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,115,115,"Oerlikon",11,1323,"Wollerau",503,"Bezirk Höfe",5,"Schwyz",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",4
2014,101,101,"Höngg",10,1323,"Wollerau",503,"Bezirk Höfe",5,"Schwyz",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",5
2014,92,092,"Altstetten",9,883,"Seftigen",247,"Verwaltungskreis Thun",2,"Bern / Berne",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,83,083,"Weinegg",8,1323,"Wollerau",503,"Bezirk Höfe",5,"Schwyz",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,72,072,"Hottingen",7,4208,"Seengen",1907,"Bezirk Lenzburg",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,83,083,"Weinegg",8,4261,"Wallbach",1909,"Bezirk Rheinfelden",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,61,061,"Unterstrass",6,1215,"Seelisberg",400,"Kanton Uri",4,"Uri",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,82,082,"Mühlebach",8,161,"Zollikon",107,"Bezirk Meilen",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",40
2014,11,011,"Rathaus",1,1711,"Zug",900,"Kanton Zug",9,"Zug",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",5
2014,122,122,"Schwamendingen-Mitte",12,6487,"Val-de-Ruz",2405,"District du Val-de-Ruz",24,"Neuchâtel",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,82,082,"Mühlebach",8,6487,"Val-de-Ruz",2405,"District du Val-de-Ruz",24,"Neuchâtel",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,42,042,"Langstrasse",4,717,"Valbirse",241,"Arrondissement administratif Jura bernois",2,"Bern / Berne",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,41,041,"Werd",4,3237,"Thal",1722,"Wahlkreis Rorschach",17,"St. Gallen",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,24,024,"Enge",2,161,"Zollikon",107,"Bezirk Meilen",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",12
2014,91,091,"Albisrieden",9,6730,"Val Terbi",2601,"District de Delémont",26,"Jura",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,72,072,"Hottingen",7,794,"Zweisimmen",248,"Verwaltungskreis Obersimmental-Saanen",2,"Bern / Berne",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,21,021,"Wollishofen",2,161,"Zollikon",107,"Bezirk Meilen",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",16
2014,42,042,"Langstrasse",4,794,"Zweisimmen",248,"Verwaltungskreis Obersimmental-Saanen",2,"Bern / Berne",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,51,051,"Gewerbeschule",5,3847,"Val Müstair",1825,"Bezirk Inn",18,"Graubünden / Grigioni / Grischun",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",3
2014,31,031,"Alt-Wiedikon",3,5268,"Vacallo",2106,"Distretto di Mendrisio",21,"Ticino",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,119,119,"Seebach",11,3426,"Zuzwil (SG)",1728,"Wahlkreis Wil",17,"St. Gallen",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,115,115,"Oerlikon",11,3024,"Teufen (AR)",1502,"Bezirk Mittelland",15,"Appenzell Ausserrhoden",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,111,111,"Affoltern",11,4289,"Zofingen",1910,"Bezirk Zofingen",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,92,092,"Altstetten",9,4289,"Zofingen",1910,"Bezirk Zofingen",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,92,092,"Altstetten",9,3408,"Uzwil",1728,"Wahlkreis Wil",17,"St. Gallen",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,61,061,"Unterstrass",6,4289,"Zofingen",1910,"Bezirk Zofingen",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,92,092,"Altstetten",9,3024,"Teufen (AR)",1502,"Bezirk Mittelland",15,"Appenzell Ausserrhoden",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,119,119,"Seebach",11,3947,"Zizers",1826,"Bezirk Landquart",18,"Graubünden / Grigioni / Grischun",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,71,071,"Fluntern",7,3408,"Uzwil",1728,"Wahlkreis Wil",17,"St. Gallen",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,63,063,"Oberstrass",6,3408,"Uzwil",1728,"Wahlkreis Wil",17,"St. Gallen",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,91,091,"Albisrieden",9,3947,"Zizers",1826,"Bezirk Landquart",18,"Graubünden / Grigioni / Grischun",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,52,052,"Escher Wyss",5,3947,"Zizers",1826,"Bezirk Landquart",18,"Graubünden / Grigioni / Grischun",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,119,119,"Seebach",11,3712,"Zillis-Reischen",1823,"Bezirk Hinterrhein",18,"Graubünden / Grigioni / Grischun",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,74,074,"Witikon",7,3024,"Teufen (AR)",1502,"Bezirk Mittelland",15,"Appenzell Ausserrhoden",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,122,122,"Schwamendingen-Mitte",12,4083,"Zufikon",1903,"Bezirk Bremgarten",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,111,111,"Affoltern",11,158,"Stäfa",107,"Bezirk Meilen",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,51,051,"Gewerbeschule",5,2834,"Ziefen",1303,"Bezirk Liestal",13,"Basel-Landschaft",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,42,042,"Langstrasse",4,2834,"Ziefen",1303,"Bezirk Liestal",13,"Basel-Landschaft",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,92,092,"Altstetten",9,3339,"Uznach",1726,"Wahlkreis See-Gaster",17,"St. Gallen",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,61,061,"Unterstrass",6,3339,"Uznach",1726,"Wahlkreis See-Gaster",17,"St. Gallen",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,42,042,"Langstrasse",4,3339,"Uznach",1726,"Wahlkreis See-Gaster",17,"St. Gallen",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,101,101,"Höngg",10,6300,"Zermatt",2313,"Bezirk Visp",23,"Valais / Wallis",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,51,051,"Gewerbeschule",5,6300,"Zermatt",2313,"Bezirk Visp",23,"Valais / Wallis",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,41,041,"Werd",4,6300,"Zermatt",2313,"Bezirk Visp",23,"Valais / Wallis",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,34,034,"Sihlfeld",3,6300,"Zermatt",2313,"Bezirk Visp",23,"Valais / Wallis",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,21,021,"Wollishofen",2,3024,"Teufen (AR)",1502,"Bezirk Mittelland",15,"Appenzell Ausserrhoden",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,14,014,"City",1,6300,"Zermatt",2313,"Bezirk Visp",23,"Valais / Wallis",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,119,119,"Seebach",11,231,"Zell (ZH)",110,"Bezirk Winterthur",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,121,121,"Saatlen",12,5396,"Terre di Pedemonte",2104,"Distretto di Locarno",21,"Ticino",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,71,071,"Fluntern",7,4451,"Uttwil",2011,"Bezirk Arbon",20,"Thurgau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,61,061,"Unterstrass",6,4451,"Uttwil",2011,"Bezirk Arbon",20,"Thurgau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",5
2014,123,123,"Hirzenbach",12,198,"Uster",109,"Bezirk Uster",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",10
2014,92,092,"Altstetten",9,5396,"Terre di Pedemonte",2104,"Distretto di Locarno",21,"Ticino",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,91,091,"Albisrieden",9,1150,"Zell (LU)",315,"Wahlkreis Willisau",3,"Luzern",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,111,111,"Affoltern",11,198,"Uster",109,"Bezirk Uster",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",20
2014,51,051,"Gewerbeschule",5,5396,"Terre di Pedemonte",2104,"Distretto di Locarno",21,"Ticino",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,81,081,"Seefeld",8,198,"Uster",109,"Bezirk Uster",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",16
2014,92,092,"Altstetten",9,4048,"Würenlos",1902,"Bezirk Baden",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,72,072,"Hottingen",7,198,"Uster",109,"Bezirk Uster",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",21
2014,51,051,"Gewerbeschule",5,4048,"Würenlos",1902,"Bezirk Baden",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,42,042,"Langstrasse",4,5131,"Tenero-Contra",2104,"Distretto di Locarno",21,"Ticino",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,63,063,"Oberstrass",6,198,"Uster",109,"Bezirk Uster",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",5
2014,92,092,"Altstetten",9,4791,"Wuppenau",2015,"Bezirk Weinfelden",20,"Thurgau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,72,072,"Hottingen",7,713,"Tavannes",241,"Arrondissement administratif Jura bernois",2,"Bern / Berne",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,31,031,"Alt-Wiedikon",3,627,"Worb",246,"Verwaltungskreis Bern-Mittelland",2,"Bern / Berne",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,33,033,"Friesenberg",3,198,"Uster",109,"Bezirk Uster",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",10
2014,121,121,"Saatlen",12,1323,"Wollerau",503,"Bezirk Höfe",5,"Schwyz",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,92,092,"Altstetten",9,1323,"Wollerau",503,"Bezirk Höfe",5,"Schwyz",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",3
2014,81,081,"Seefeld",8,1323,"Wollerau",503,"Bezirk Höfe",5,"Schwyz",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,73,073,"Hirslanden",7,1323,"Wollerau",503,"Bezirk Höfe",5,"Schwyz",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",3
2014,42,042,"Langstrasse",4,3203,"St. Gallen",1721,"Wahlkreis St. Gallen",17,"St. Gallen",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",6
2014,71,071,"Fluntern",7,1323,"Wollerau",503,"Bezirk Höfe",5,"Schwyz",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,13,013,"Lindenhof",1,198,"Uster",109,"Bezirk Uster",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",0
2014,63,063,"Oberstrass",6,1323,"Wollerau",503,"Bezirk Höfe",5,"Schwyz",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,61,061,"Unterstrass",6,1323,"Wollerau",503,"Bezirk Höfe",5,"Schwyz",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",4
2014,31,031,"Alt-Wiedikon",3,1323,"Wollerau",503,"Bezirk Höfe",5,"Schwyz",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",3
2014,14,014,"City",1,1323,"Wollerau",503,"Bezirk Höfe",5,"Schwyz",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,123,123,"Hirzenbach",12,4696,"Tägerwilen",2013,"Bezirk Kreuzlingen",20,"Thurgau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,11,011,"Rathaus",1,1323,"Wollerau",503,"Bezirk Höfe",5,"Schwyz",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",6
2014,92,092,"Altstetten",9,158,"Stäfa",107,"Bezirk Meilen",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",6
